Ticker,Appearances,Screeners,Company,Sector,Industry,Country,Market Cap,Volume,ATR%,EPS Y/Y TTM,Sales Y/Y TTM,Dist From High%,Rel Volume,Avg Volume,SMA20%,SMA50%,SMA200%,EPS Q/Q,Inst Own,Inst Trans,Perf Month,Perf Quarter,Stage,VCP,_10pct_excluded,_10pct_exclude_reasons,Quality Score
WOLF,2,"10% Change, Power Move",Wolfspeed Inc,Technology,Semiconductors,USA,1.33B,"6,245,506",10.497798848628513,-109.06,-3.72,-94.86202456763057,2.56,2440000.0,19.54,42.91,-55.14,-100.34,72.36,14.17,80.94,70.4,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': 19.5, 'sma50': 42.9, 'sma200': -55.1}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,8.0
AAOI,1,Growth,Applied Optoelectronics Inc,Technology,Communication Equipment,USA,12.98B,164.36,9.93550742273059,84.71,82.75,-5.218845510639514,0.81,10710000.0,14.61,47.63,224.93,98.89,64.13,4.46,94.3,315.37,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 14.6, 'sma50': 47.6, 'sma200': 224.9}","{'vcp_possible': True, 'confidence': 55, 'signals': ['below-avg volume RVol 0.8x', 'tight pullback -5% from high', 'holding above 20-day MA'], 'reason': 'below-avg volume RVol 0.8x · tight pullback -5% from high · holding above 20-day MA'}",False,,91.0
ABVX,1,Power Move,Abivax ADR,Healthcare,Biotechnology,France,9.31B,"1,194,996",4.94121656159482,-78.78,0.0,-21.131492306658618,1.3,918570.0,-0.17,0.1,14.46,0.0,60.45,-6.36,5.42,3.38,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': False, 'sma20': -0.2, 'sma50': 0.1, 'sma200': 14.5}","{'vcp_possible': False, 'confidence': 25, 'signals': ['moderate tightness ATR 4.9%', 'moderate pullback -21% from high'], 'reason': 'moderate tightness ATR 4.9% · moderate pullback -21% from high'}",False,,53.0
ADAM,1,Power Move,Adamas Trust Inc,Real Estate,REIT - Mortgage,USA,812.46M,"3,510,255",3.4521158129175946,198.04,41.68,2.488016434603968,5.09,689420.0,14.99,14.48,21.25,20.3,57.68,0.96,22.01,6.65,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 15.0, 'sma50': 14.5, 'sma200': 21.2}","{'vcp_possible': False, 'confidence': 45, 'signals': ['tight range ATR 3.5%', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.5% · holding above 20-day MA'}",False,,83.0
ADI,1,Growth,Analog Devices Inc,Technology,Semiconductors,USA,196.39B,402.26,2.85636155720181,74.58,25.91,-1.496192178661515,0.94,3980000.0,10.19,17.59,43.5,115.34,89.72,-1.05,26.44,26.22,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 10.2, 'sma50': 17.6, 'sma200': 43.5}","{'vcp_possible': True, 'confidence': 60, 'signals': ['tight range ATR 2.9%', 'below-avg volume RVol 0.9x', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.9% · below-avg volume RVol 0.9x · holding above 20-day MA'}",False,,96.0
ADTN,1,Growth,ADTRAN Holdings Inc,Technology,Communication Equipment,USA,1.43B,17.69,4.126625211984171,90.84,17.46,-1.6675931072818062,1.52,1870000.0,12.17,37.45,76.47,96.74,94.7,-0.13,40.62,88.79,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 12.2, 'sma50': 37.5, 'sma200': 76.5}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 4.1%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.1% · holding above 20-day MA'}",False,,62.0
AEHR,1,Power Move,Aehr Test Systems,Technology,Semiconductor Equipment & Materials,USA,2.85B,"3,052,128",8.955388692579506,-147.85,-26.39,-11.63153786104606,1.16,2630000.0,16.92,68.91,186.17,-383.33,68.12,3.37,144.23,236.9,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 16.9, 'sma50': 68.9, 'sma200': 186.2}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -12% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -12% from high · holding above 20-day MA'}",False,,61.0
AEVA,1,Growth,Aeva Technologies Inc,Technology,Software - Infrastructure,USA,1.01B,15.99,8.25515947467167,5.62,99.44,-58.788659793814425,0.78,1560000.0,8.87,10.69,5.12,37.22,61.47,2.02,21.5,20.68,"{'stage': 1, 'badge': '🔵 Stage 1', 'perfect': False, 'sma20': 8.9, 'sma50': 10.7, 'sma200': 5.1}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,15.0
AHR,1,IPO,American Healthcare REIT Inc,Real Estate,REIT - Healthcare Facilities,USA,9.84B,50.78,2.717605356439543,257.87,9.15,-7.11541979147613,0.47,2880000.0,3.0,0.97,10.01,129.22,95.0,17.88,7.68,7.54,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 3.0, 'sma50': 1.0, 'sma200': 10.0}","{'vcp_possible': True, 'confidence': 100, 'signals': ['tight range ATR 2.7%', 'volume dry-up RVol 0.5x', 'tight pullback -7% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.7% · volume dry-up RVol 0.5x · tight pullback -7% from high · holding above 20-day MA'}",False,,94.0
AKAN,1,Power Move,Akanda Corp,Healthcare,Drug Manufacturers - Specialty & Generic,United Kingdom,26.17M,"15,639,499",11.33578431372549,99.69,-70.99,-76.57640417184959,9.23,1690000.0,450.5,743.39,35.55,88.39,0.69,0.0,1458.96,688.41,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 450.5, 'sma50': 743.4, 'sma200': 35.5}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,49.0
ALHC,1,Growth,Alignment Healthcare Inc,Healthcare,Healthcare Plans,USA,4.60B,22.54,3.85980479148181,99.39,46.06,-5.571847507331384,1.71,3090000.0,7.15,16.03,24.29,66.17,93.2,8.94,27.92,0.18,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 7.2, 'sma50': 16.0, 'sma200': 24.3}","{'vcp_possible': True, 'confidence': 70, 'signals': ['tight range ATR 3.9%', 'tight pullback -6% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.9% · tight pullback -6% from high · holding above 20-day MA'}",False,,93.0
AMKR,1,Growth,AMKOR Technology Inc,Technology,Semiconductor Equipment & Materials,USA,17.29B,69.75,6.050179211469533,5.3,12.71,-11.965164710336996,2.41,4350000.0,9.94,31.7,77.99,291.56,45.91,1.8,54.9,39.5,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 9.9, 'sma50': 31.7, 'sma200': 78.0}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -12% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -12% from high · holding above 20-day MA'}",False,,96.0
AMZN,1,52 Week High,Amazon.com Inc,Consumer Cyclical,Internet Retail,USA,2850.52B,265.06,2.731457028597299,28.97,14.22,-0.3196570268135912,1.92,52360000.0,8.44,18.58,16.69,75.18,65.88,0.94,27.27,9.65,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 8.4, 'sma50': 18.6, 'sma200': 16.7}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,54.0
ANET,1,Growth,Arista Networks Inc,Technology,Computer Hardware,USA,217.47B,172.71,3.833014880435412,22.98,28.6,-3.943270300333701,0.8,7590000.0,9.41,21.55,25.84,20.17,70.13,0.33,40.67,16.58,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 9.4, 'sma50': 21.6, 'sma200': 25.8}","{'vcp_possible': True, 'confidence': 85, 'signals': ['tight range ATR 3.8%', 'below-avg volume RVol 0.8x', 'tight pullback -4% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.8% · below-avg volume RVol 0.8x · tight pullback -4% from high · holding above 20-day MA'}",False,,90.0
APG,1,52 Week High,APi Group Corp,Industrials,Engineering & Construction,USA,19.96B,45.72,3.3902012248468942,-19.24,12.72,-7.878299415676004,2.36,2920000.0,-0.67,4.53,17.14,-1645.36,81.42,1.9,12.83,8.29,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': False, 'sma20': -0.7, 'sma50': 4.5, 'sma200': 17.1}","{'vcp_possible': True, 'confidence': 55, 'signals': ['tight range ATR 3.4%', 'tight pullback -8% from high'], 'reason': 'tight range ATR 3.4% · tight pullback -8% from high'}",False,,81.0
ARM,1,IPO,Arm Holdings Plc ADR,Technology,Semiconductors,United Kingdom,223.36B,210.32,6.2286040319513125,-2.03,26.45,-11.511275664759346,1.02,7520000.0,19.85,41.96,49.17,-11.91,7.38,0.48,39.03,93.97,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 19.9, 'sma50': 42.0, 'sma200': 49.2}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -12% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -12% from high · holding above 20-day MA'}",False,,74.0
ARWR,1,Growth,Arrowhead Pharmaceuticals Inc,Healthcare,Biotechnology,USA,10.29B,73.48,4.5046271094175285,130.44,43539.24,-4.273058884835857,0.45,2670000.0,7.41,15.67,52.14,115.8,80.98,1.58,17.19,6.31,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 7.4, 'sma50': 15.7, 'sma200': 52.1}","{'vcp_possible': True, 'confidence': 85, 'signals': ['moderate tightness ATR 4.5%', 'volume dry-up RVol 0.5x', 'tight pullback -4% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.5% · volume dry-up RVol 0.5x · tight pullback -4% from high · holding above 20-day MA'}",False,,90.0
ASX,1,Growth,ASE Technology Holding CoLtd ADR,Technology,Semiconductors,Taiwan,68.91B,31.41,3.5657433938236234,29.14,15.55,-2.785515320334264,0.8,7880000.0,14.03,28.59,88.5,99.6,7.34,3.66,44.88,58.8,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 14.0, 'sma50': 28.6, 'sma200': 88.5}","{'vcp_possible': True, 'confidence': 60, 'signals': ['tight range ATR 3.6%', 'below-avg volume RVol 0.8x', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.6% · below-avg volume RVol 0.8x · holding above 20-day MA'}",False,,94.0
ATAT,1,Growth,Atour Lifestyle Holdings Ltd ADR,Consumer Cyclical,Lodging,China,4.32B,38.24,3.9487447698744766,26.91,35.38,-11.41996757007181,0.52,1220000.0,1.86,2.62,0.83,47.76,70.81,5.08,3.88,3.52,"{'stage': 1, 'badge': '🔵 Stage 1', 'perfect': False, 'sma20': 1.9, 'sma50': 2.6, 'sma200': 0.8}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,19.0
ATMU,1,IPO,Atmus Filtration Technologies Inc,Consumer Cyclical,Auto Parts,USA,5.18B,63.40,3.4858044164037856,13.18,5.67,-4.6616541353383445,1.27,1180000.0,2.5,4.36,23.06,21.3,102.36,-1.85,11.68,9.39,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 2.5, 'sma50': 4.4, 'sma200': 23.1}","{'vcp_possible': True, 'confidence': 70, 'signals': ['tight range ATR 3.5%', 'tight pullback -5% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.5% · tight pullback -5% from high · holding above 20-day MA'}",False,,77.0
AVGO,1,Growth,Broadcom Inc,Technology,Semiconductors,USA,1976.39B,417.43,3.1166902235105285,145.7,25.22,-2.7672311383382664,0.85,25570000.0,8.28,20.04,23.0,32.13,78.25,0.79,34.87,26.21,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 8.3, 'sma50': 20.0, 'sma200': 23.0}","{'vcp_possible': True, 'confidence': 60, 'signals': ['tight range ATR 3.1%', 'below-avg volume RVol 0.8x', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.1% · below-avg volume RVol 0.8x · holding above 20-day MA'}",False,,98.0
AVT,1,52 Week High,Avnet Inc,Technology,Electronics & Computer Distribution,USA,6.75B,82.51,2.8602593625015147,-30.72,12.68,0.01212121212121886,2.0,1130000.0,13.71,24.2,47.68,12.65,106.42,-0.17,33.9,31.51,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 13.7, 'sma50': 24.2, 'sma200': 47.7}","{'vcp_possible': False, 'confidence': 45, 'signals': ['tight range ATR 2.9%', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.9% · holding above 20-day MA'}",False,,68.0
AXTI,1,Power Move,AXT Inc,Technology,Semiconductor Equipment & Materials,USA,4.40B,"12,238,297",12.332744256500883,-79.13,-11.11,-12.075471698113205,1.1,11180000.0,16.24,44.02,276.26,32.04,61.04,44.98,39.03,383.64,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 16.2, 'sma50': 44.0, 'sma200': 276.3}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -12% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -12% from high · holding above 20-day MA'}",False,,72.0
BBGI,1,Power Move,Beasley Broadcast Group Inc,Communication Services,Broadcasting,USA,40.19M,"72,091",13.123595505617978,-2862.4,-14.3,-15.623814941221092,0.06,1270000.0,48.96,168.8,281.07,-8881.06,12.95,-6.78,566.17,328.71,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 49.0, 'sma50': 168.8, 'sma200': 281.1}","{'vcp_possible': True, 'confidence': 70, 'signals': ['volume dry-up RVol 0.1x', 'tight pullback -16% from high', 'holding above 20-day MA'], 'reason': 'volume dry-up RVol 0.1x · tight pullback -16% from high · holding above 20-day MA'}",False,,55.0
BEAM,1,Growth,Beam Therapeutics Inc,Healthcare,Biotechnology,USA,3.12B,30.33,6.429277942631059,78.83,120.01,-16.767288693743144,0.72,2000000.0,5.36,11.57,21.41,313.43,93.37,3.2,27.28,3.55,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 5.4, 'sma50': 11.6, 'sma200': 21.4}","{'vcp_possible': True, 'confidence': 70, 'signals': ['volume dry-up RVol 0.7x', 'tight pullback -17% from high', 'holding above 20-day MA'], 'reason': 'volume dry-up RVol 0.7x · tight pullback -17% from high · holding above 20-day MA'}",False,,94.0
BIRK,1,IPO,Birkenstock Holding Plc,Consumer Cyclical,Footwear & Accessories,United Kingdom,7.12B,38.74,4.517294785751162,81.39,19.35,-34.89075630252101,0.79,2310000.0,0.79,1.81,-9.3,179.97,39.22,-1.31,8.12,2.7,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': 0.8, 'sma50': 1.8, 'sma200': -9.3}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,-2.0
BKSY,1,Power Move,BlackSky Technology Inc,Industrials,Specialty Business Services,USA,1.32B,"1,559,299",10.231116121758738,29.98,4.39,-17.00584795321638,0.9,1720000.0,2.35,26.41,57.49,97.58,57.55,2.27,41.02,43.53,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 2.4, 'sma50': 26.4, 'sma200': 57.5}","{'vcp_possible': True, 'confidence': 55, 'signals': ['below-avg volume RVol 0.9x', 'tight pullback -17% from high', 'holding above 20-day MA'], 'reason': 'below-avg volume RVol 0.9x · tight pullback -17% from high · holding above 20-day MA'}",False,,74.0
BROS,1,Growth,Dutch Bros Inc,Consumer Cyclical,Restaurants,USA,9.48B,57.51,4.677447400452095,84.61,27.88,-26.15562403697996,0.64,5130000.0,5.88,10.17,0.0,435.78,89.82,1.83,13.52,0.07,"{'stage': 1, 'badge': '🔵 Stage 1', 'perfect': False, 'sma20': 5.9, 'sma50': 10.2, 'sma200': 0.0}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,31.0
BTSG,1,IPO,BrightSpring Health Services Inc,Healthcare,Health Information Services,USA,9.27B,47.97,3.5438815926620806,893.58,14.59,-2.042066571370227,3.08,2510000.0,3.4,10.4,40.09,369.91,76.95,0.96,12.58,20.44,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 3.4, 'sma50': 10.4, 'sma200': 40.1}","{'vcp_possible': False, 'confidence': 45, 'signals': ['tight range ATR 3.5%', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.5% · holding above 20-day MA'}",False,,91.0
CART,1,IPO,Maplebear Inc,Consumer Cyclical,Internet Retail,USA,10.02B,42.35,3.683589138134593,-2.27,10.78,-20.841121495327098,0.59,4440000.0,2.14,8.78,2.41,-43.98,68.17,-10.79,13.05,14.21,"{'stage': 1, 'badge': '🔵 Stage 1', 'perfect': False, 'sma20': 2.1, 'sma50': 8.8, 'sma200': 2.4}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,17.0
CAT,1,52 Week High,Caterpillar Inc,Industrials,Farm & Heavy Construction Machinery,USA,414.16B,890.11,3.0704070283448113,-14.76,4.29,5.3041909437756996,1.87,2750000.0,12.27,19.04,51.21,-11.44,71.84,-1.89,25.64,33.8,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 12.3, 'sma50': 19.0, 'sma200': 51.2}","{'vcp_possible': False, 'confidence': 45, 'signals': ['tight range ATR 3.1%', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.1% · holding above 20-day MA'}",False,,75.0
CAVA,1,IPO,Cava Group Inc,Consumer Cyclical,Restaurants,USA,10.87B,93.41,4.271491275024088,-51.61,22.41,-7.9704433497536975,0.73,3310000.0,3.89,11.04,34.7,-93.71,86.95,14.21,15.46,48.2,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 3.9, 'sma50': 11.0, 'sma200': 34.7}","{'vcp_possible': True, 'confidence': 85, 'signals': ['moderate tightness ATR 4.3%', 'volume dry-up RVol 0.7x', 'tight pullback -8% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.3% · volume dry-up RVol 0.7x · tight pullback -8% from high · holding above 20-day MA'}",False,,82.0
CC,1,52 Week High,Chemours Company,Basic Materials,Specialty Chemicals,USA,4.04B,26.95,4.304267161410018,-540.18,0.43,-0.11119347664937385,0.64,3400000.0,13.49,30.06,69.71,-659.18,90.39,-3.62,22.33,76.84,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 13.5, 'sma50': 30.1, 'sma200': 69.7}","{'vcp_possible': True, 'confidence': 60, 'signals': ['moderate tightness ATR 4.3%', 'volume dry-up RVol 0.6x', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.3% · volume dry-up RVol 0.6x · holding above 20-day MA'}",False,,64.0
CLS,1,Growth,Celestica Inc,Technology,Electronic Components,Canada,47.09B,409.59,5.830220464366806,131.23,36.72,-3.2274069698759678,1.41,2340000.0,11.11,30.5,46.35,148.83,72.18,4.65,45.41,36.53,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 11.1, 'sma50': 30.5, 'sma200': 46.4}","{'vcp_possible': True, 'confidence': 55, 'signals': ['moderate tightness ATR 5.8%', 'tight pullback -3% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.8% · tight pullback -3% from high · holding above 20-day MA'}",False,,98.0
CLSK,1,Power Move,Cleanspark Inc,Financial,Capital Markets,USA,3.20B,"26,546,554",6.783719074221868,-631.5,67.96,-46.92926725963575,1.22,21840000.0,12.66,21.99,2.57,-262.43,83.01,4.88,47.24,-0.48,"{'stage': 1, 'badge': '🔵 Stage 1', 'perfect': False, 'sma20': 12.7, 'sma50': 22.0, 'sma200': 2.6}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,22.0
CM,1,52 Week High,Canadian Imperial Bank Of Commerce,Financial,Banks - Diversified,Canada,103.26B,111.44,1.8126346015793253,23.83,-5.44,0.4778649355333231,1.01,1410000.0,5.26,10.31,26.41,49.88,49.96,-1.59,17.61,17.19,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 5.3, 'sma50': 10.3, 'sma200': 26.4}","{'vcp_possible': False, 'confidence': 45, 'signals': ['tight range ATR 1.8%', 'holding above 20-day MA'], 'reason': 'tight range ATR 1.8% · holding above 20-day MA'}",False,,78.0
CNC,1,Week 20%+ Gain,Centene Corp,Healthcare,Healthcare Plans,USA,26.51B,53.69,3.78096479791395,-317.13,17.02,-16.305533904910373,1.64,6660000.0,32.82,37.32,46.59,18.16,97.55,-1.71,63.99,23.14,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 32.8, 'sma50': 37.3, 'sma200': 46.6}","{'vcp_possible': True, 'confidence': 70, 'signals': ['tight range ATR 3.8%', 'tight pullback -16% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.8% · tight pullback -16% from high · holding above 20-day MA'}",False,,91.0
CODI,1,Growth,Compass Diversified Holdings,Industrials,Conglomerates,USA,888.54M,11.81,4.5723962743437765,6.75,4.79,-33.16355404640634,0.8,1270000.0,10.63,40.82,69.75,61.02,73.68,9.86,50.25,80.03,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 10.6, 'sma50': 40.8, 'sma200': 69.8}","{'vcp_possible': False, 'confidence': 45, 'signals': ['moderate tightness ATR 4.6%', 'below-avg volume RVol 0.8x', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.6% · below-avg volume RVol 0.8x · holding above 20-day MA'}",False,,65.0
COLB,1,Growth,Columbia Banking System Inc,Financial,Banks - Regional,USA,8.58B,29.60,2.635135135135135,5.8,15.07,-9.480122324159023,0.82,2920000.0,1.79,4.31,7.99,59.36,100.76,1.64,7.91,1.93,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 1.8, 'sma50': 4.3, 'sma200': 8.0}","{'vcp_possible': True, 'confidence': 85, 'signals': ['tight range ATR 2.6%', 'below-avg volume RVol 0.8x', 'tight pullback -9% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.6% · below-avg volume RVol 0.8x · tight pullback -9% from high · holding above 20-day MA'}",False,,80.0
CORZ,1,IPO,Core Scientific Inc,Technology,Software - Infrastructure,USA,6.31B,20.00,5.450000000000001,128.35,-37.53,-15.361828184511205,1.25,12470000.0,4.37,14.64,19.57,167.94,113.6,15.58,33.69,6.16,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 4.4, 'sma50': 14.6, 'sma200': 19.6}","{'vcp_possible': True, 'confidence': 55, 'signals': ['moderate tightness ATR 5.5%', 'tight pullback -15% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.5% · tight pullback -15% from high · holding above 20-day MA'}",False,,98.0
CRDO,1,Growth,Credo Technology Group Holding Ltd,Technology,Semiconductors,Cayman Islands,32.10B,174.01,6.936382966496179,6897.08,226.12,-18.610851262862493,0.58,7590000.0,13.94,37.49,27.49,408.64,76.39,4.89,85.37,34.4,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 13.9, 'sma50': 37.5, 'sma200': 27.5}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,52.0
CRWV,1,IPO,CoreWeave Inc,Technology,Software - Infrastructure,USA,61.34B,111.60,7.338709677419354,-22.6,167.88,-40.32085561497326,0.93,27060000.0,4.3,21.07,11.05,-417.82,41.74,12.97,44.06,12.13,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 4.3, 'sma50': 21.1, 'sma200': 11.1}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,43.0
CSTM,1,Growth,Constellium SE,Basic Materials,Aluminum,France,4.26B,31.28,4.539641943734015,508.56,20.15,-7.153457999406343,1.34,2440000.0,4.46,15.9,59.85,453.19,80.75,-2.17,27.26,35.0,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 4.5, 'sma50': 15.9, 'sma200': 59.9}","{'vcp_possible': True, 'confidence': 55, 'signals': ['moderate tightness ATR 4.5%', 'tight pullback -7% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.5% · tight pullback -7% from high · holding above 20-day MA'}",False,,91.0
CTRE,1,Growth,CareTrust REIT Inc,Real Estate,REIT - Healthcare Facilities,USA,8.81B,39.45,2.4334600760456273,98.53,60.84,-5.441035474592515,0.6,2780000.0,1.54,1.04,8.86,74.19,105.38,4.5,7.64,6.39,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 1.5, 'sma50': 1.0, 'sma200': 8.9}","{'vcp_possible': True, 'confidence': 100, 'signals': ['tight range ATR 2.4%', 'volume dry-up RVol 0.6x', 'tight pullback -5% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.4% · volume dry-up RVol 0.6x · tight pullback -5% from high · holding above 20-day MA'}",False,,83.0
CWH,1,Power Move,Camping World Holdings Inc,Consumer Cyclical,Auto & Truck Dealerships,USA,843.45M,"7,099,667",7.0818070818070815,-99.37,2.61,-58.29938900203666,2.1,3380000.0,15.29,10.0,-34.02,-23.28,96.1,-2.78,19.91,-38.51,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': 15.3, 'sma50': 10.0, 'sma200': -34.0}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,-10.0
CXW,1,Growth,CoreCivic Inc,Industrials,Security & Protection Services,USA,2.02B,20.46,2.834799608993157,74.84,12.72,-13.0841121495327,0.53,1140000.0,0.87,6.36,6.14,47.51,89.72,-4.83,8.2,9.12,"{'stage': 1, 'badge': '🔵 Stage 1', 'perfect': False, 'sma20': 0.9, 'sma50': 6.4, 'sma200': 6.1}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,18.0
DELL,1,Growth,Dell Technologies Inc,Technology,Computer Hardware,USA,136.45B,208.95,4.2785355348169425,39.59,19.12,-5.665914221218971,0.66,8550000.0,6.96,24.33,47.82,56.74,39.92,5.6,27.31,76.34,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 7.0, 'sma50': 24.3, 'sma200': 47.8}","{'vcp_possible': True, 'confidence': 85, 'signals': ['moderate tightness ATR 4.3%', 'volume dry-up RVol 0.7x', 'tight pullback -6% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.3% · volume dry-up RVol 0.7x · tight pullback -6% from high · holding above 20-day MA'}",False,,99.0
DTE,1,Growth,DTE Energy Co,Utilities,Utilities - Regulated Electric,USA,31.56B,151.69,1.7601687652449076,3.95,23.8,-1.9013128112267963,1.22,1340000.0,2.83,3.19,9.09,26.02,78.42,-1.69,3.74,12.83,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 2.8, 'sma50': 3.2, 'sma200': 9.1}","{'vcp_possible': False, 'confidence': 45, 'signals': ['tight range ATR 1.8%', 'holding above 20-day MA'], 'reason': 'tight range ATR 1.8% · holding above 20-day MA'}",False,,70.0
